fact_date,tool_group_id,availability,performance,quality,oee,available_hours
2026-03-28,CMP_04,0.9553,0.9024,0.9686,0.835,275.13
2026-03-28,CMP_05,0.7571,0.8808,0.9789,0.6528,199.87
2026-03-28,CMP_06,0.96,0.9469,0.9831,0.8937,230.4
2026-03-28,IMPL_01,0.86,0.8967,0.9941,0.7666,82.56
2026-03-28,IMPL_02,0.89,0.8359,0.9733,0.7241,128.16
2026-03-28,IMPL_03,0.8371,0.8981,0.9856,0.741,241.08
2026-03-28,IMPL_04,0.8746,0.9169,0.9931,0.7964,104.95
2026-03-28,IMPL_05,0.8452,0.99,0.9733,0.8144,40.57
2026-03-28,DIFF_01,0.8845,0.9088,0.9812,0.7887,42.46
2026-03-28,DIFF_02,0.9022,0.9374,0.9725,0.8225,173.22
2026-03-28,DIFF_03,0.8239,0.99,0.9752,0.7954,98.87
2026-03-28,DIFF_04,0.915,0.8557,0.9772,0.7651,241.56
2026-03-28,DIFF_05,0.8736,0.9389,0.9528,0.7815,146.76
2026-03-28,DIFF_06,0.8883,0.874,0.9832,0.7633,191.87
2026-03-28,DIFF_07,0.8282,0.8858,0.9773,0.717,238.52
2026-03-28,DIFF_08,0.8274,0.901,0.9681,0.7217,119.15
2026-03-28,METRO_01,0.7883,0.9607,0.967,0.7323,189.19
2026-03-28,METRO_02,0.8711,0.9501,0.9739,0.806,229.97
2026-03-28,METRO_03,0.8387,0.929,0.9912,0.7723,221.42
2026-03-28,METRO_04,0.8215,0.914,0.9627,0.7228,98.58
2026-03-28,WET_01,0.8603,0.9214,0.9715,0.7701,82.59
2026-03-28,WET_02,0.8572,0.8637,0.9808,0.7261,61.72
2026-03-28,WET_03,0.9328,0.8761,0.9738,0.7958,67.16
2026-03-28,WET_04,0.9051,0.9685,0.9651,0.846,86.89
2026-03-28,WET_05,0.8716,0.9313,0.979,0.7947,167.35
2026-03-28,WET_06,0.7562,0.94,0.9952,0.7074,145.19
2026-03-28,WET_07,0.8858,0.8788,0.9749,0.7589,191.33
2026-03-27,LITHO_01,0.9685,0.9564,0.9864,0.9137,278.93
2026-03-27,LITHO_02,0.8978,0.8936,0.978,0.7846,129.28
2026-03-27,LITHO_03,0.8761,0.942,0.9951,0.8212,84.11
2026-03-27,LITHO_04,0.9359,0.8632,0.9822,0.7935,269.54
2026-03-27,LITHO_05,0.9168,0.9448,0.9737,0.8434,220.03
2026-03-27,LITHO_06,0.99,0.8689,0.9692,0.8337,190.08
2026-03-27,LITHO_07,0.8917,0.99,0.9716,0.8577,64.2
2026-03-27,LITHO_08,0.8667,0.9631,0.9798,0.8179,208.01
2026-03-27,ETCH_01,0.8633,0.9426,0.9827,0.7997,207.19
2026-03-27,ETCH_02,0.9315,0.9717,0.9831,0.8898,268.27
2026-03-27,ETCH_03,0.8946,0.9286,0.9849,0.8182,171.76
2026-03-27,ETCH_04,0.8828,0.92,0.992,0.8057,233.06
2026-03-27,ETCH_05,0.9558,0.8597,0.9801,0.8053,45.88
2026-03-27,ETCH_06,0.8456,0.9076,0.984,0.7552,81.18
2026-03-27,ETCH_07,0.9135,0.9155,0.9609,0.8036,153.47
2026-03-27,ETCH_08,0.8317,0.9559,0.9526,0.7573,99.8
2026-03-27,ETCH_09,0.9394,0.9408,0.9932,0.8778,157.82
2026-03-27,ETCH_10,0.8701,0.8375,0.9843,0.7173,167.06
2026-03-27,ETCH_11,0.9437,0.957,0.9734,0.8791,158.54
2026-03-27,ETCH_12,0.8843,0.8987,0.9718,0.7723,42.45
2026-03-27,DEPO_01,0.9278,0.8721,0.9711,0.7858,222.67
2026-03-27,DEPO_02,0.8248,0.8604,0.9815,0.6965,158.36
2026-03-27,DEPO_03,0.9381,0.9126,0.9649,0.8261,135.09
2026-03-27,DEPO_04,0.922,0.9874,0.9735,0.8863,243.41
2026-03-27,DEPO_05,0.8561,0.9406,0.9962,0.8022,143.82
2026-03-27,DEPO_06,0.854,0.8667,0.9863,0.73,61.49
2026-03-27,DEPO_07,0.92,0.9202,0.9744,0.8249,110.4
2026-03-27,DEPO_08,0.9297,0.9411,0.9723,0.8507,66.94
2026-03-27,DEPO_09,0.8825,0.8659,0.9869,0.7541,63.54
2026-03-27,DEPO_10,0.8669,0.9026,0.9797,0.7666,187.25
2026-03-27,CMP_01,0.882,0.9558,0.9859,0.8311,148.18
2026-03-27,CMP_02,0.8722,0.9505,0.984,0.8158,146.53
2026-03-27,CMP_03,0.8587,0.915,0.9785,0.7688,123.65
2026-03-27,CMP_04,0.9053,0.9053,0.9761,0.8,260.73
2026-03-27,CMP_05,0.9784,0.9576,0.9724,0.9111,258.3
2026-03-27,CMP_06,0.9085,0.9247,0.9839,0.8266,218.04
2026-03-27,IMPL_01,0.8869,0.9676,0.9835,0.844,85.14
2026-03-27,IMPL_02,0.8769,0.9617,0.9823,0.8284,126.27
2026-03-27,IMPL_03,0.8861,0.9326,0.9791,0.8091,255.2
2026-03-27,IMPL_04,0.8805,0.8965,0.9725,0.7677,105.66
2026-03-27,IMPL_05,0.8301,0.8643,0.9712,0.6968,39.84
2026-03-27,DIFF_01,0.8713,0.9241,0.9773,0.7869,41.82
2026-03-27,DIFF_02,0.7622,0.983,0.9909,0.7424,146.34
2026-03-27,DIFF_03,0.9023,0.99,0.9702,0.8667,108.28
2026-03-27,DIFF_04,0.9744,0.8814,0.9824,0.8437,257.24
2026-03-27,DIFF_05,0.8163,0.9206,0.9839,0.7394,137.14
2026-03-27,DIFF_06,0.8723,0.9486,0.981,0.8117,188.42
2026-03-27,DIFF_07,0.8539,0.8973,0.9881,0.7571,245.92
2026-03-27,DIFF_08,0.8473,0.9566,0.9922,0.8042,122.01
2026-03-27,METRO_01,0.7966,0.9653,1.0,0.769,191.18
2026-03-27,METRO_02,0.8926,0.944,0.9904,0.8345,235.65
2026-03-27,METRO_03,0.8662,0.9273,0.9669,0.7766,228.68
2026-03-27,METRO_04,0.8869,0.9399,0.9852,0.8213,106.43
2026-03-27,WET_01,0.9333,0.889,0.9747,0.8087,89.6
2026-03-27,WET_02,0.9748,0.914,0.982,0.8749,70.19
2026-03-27,WET_03,0.8766,0.8871,0.9962,0.7747,63.12
2026-03-27,WET_04,0.8536,0.8749,0.9755,0.7285,81.95
2026-03-27,WET_05,0.7799,0.8939,0.9703,0.6764,149.74
2026-03-27,WET_06,0.9109,0.8931,0.9889,0.8045,174.89
2026-03-27,WET_07,0.9499,0.9512,0.9778,0.8835,205.18
2026-03-26,LITHO_01,0.8871,0.859,0.9787,0.7458,255.48
2026-03-26,LITHO_02,0.837,0.9478,1.0,0.7933,120.53
2026-03-26,LITHO_03,0.905,0.8404,0.9764,0.7426,86.88
2026-03-26,LITHO_04,0.8861,0.9235,0.9727,0.796,255.2
2026-03-26,LITHO_05,0.8923,0.8703,0.9706,0.7537,214.15
2026-03-26,LITHO_06,0.9123,0.8794,0.9854,0.7906,175.16
2026-03-26,LITHO_07,0.8115,0.99,0.9723,0.7811,58.43
2026-03-26,LITHO_08,0.8688,0.9332,0.9743,0.7899,208.51
2026-03-26,ETCH_01,0.8872,0.943,0.9896,0.8279,212.93
2026-03-26,ETCH_02,0.9196,0.9131,0.9785,0.8216,264.84
2026-03-26,ETCH_03,0.99,0.958,0.9708,0.9207,190.08
2026-03-26,ETCH_04,0.885,0.9066,0.9786,0.7852,233.64
2026-03-26,ETCH_05,0.8185,0.9035,0.9981,0.7381,39.29
2026-03-26,ETCH_06,0.909,0.8204,0.9922,0.7399,87.26
2026-03-26,ETCH_07,0.9345,0.9056,0.9872,0.8355,157.0
2026-03-26,ETCH_08,0.837,0.9012,0.995,0.7505,100.44
2026-03-26,ETCH_09,0.8664,0.8452,0.9794,0.7172,145.56
2026-03-26,ETCH_10,0.8761,0.9679,0.9801,0.8311,168.21
2026-03-26,ETCH_11,0.8589,0.9618,0.9812,0.8106,144.3
2026-03-26,ETCH_12,0.8425,0.9662,0.9819,0.7993,40.44
2026-03-26,DEPO_01,0.8801,0.9271,0.9693,0.7909,211.22
2026-03-26,DEPO_02,0.8536,0.9201,0.9781,0.7682,163.89
2026-03-26,DEPO_03,0.9436,0.9287,0.9885,0.8662,135.88
2026-03-26,DEPO_04,0.8805,0.9623,0.984,0.8337,232.45
2026-03-26,DEPO_05,0.8807,0.9195,0.9705,0.7859,147.96
2026-03-26,DEPO_06,0.9053,0.9184,0.975,0.8106,65.18
2026-03-26,DEPO_07,0.9353,0.87,0.9758,0.794,112.24
2026-03-26,DEPO_08,0.9314,0.9326,0.9795,0.8508,67.06
2026-03-26,DEPO_09,0.8926,0.9272,0.9648,0.7985,64.27
2026-03-26,DEPO_10,0.8625,0.9847,0.9734,0.8267,186.3
2026-03-26,CMP_01,0.8641,0.8983,0.9791,0.76,145.17
2026-03-26,CMP_02,0.8508,0.9395,0.982,0.7849,142.93
2026-03-26,CMP_03,0.9187,0.878,0.9766,0.7877,132.29
2026-03-26,CMP_04,0.8687,0.9382,0.9721,0.7923,250.19
2026-03-26,CMP_05,0.9258,0.9675,0.9701,0.8689,244.41
2026-03-26,CMP_06,0.8555,0.8987,1.0,0.7688,205.32
2026-03-26,IMPL_01,0.8585,0.9871,0.9673,0.8197,82.42
2026-03-26,IMPL_02,0.8305,0.8925,0.9715,0.7201,119.59
2026-03-26,IMPL_03,0.8666,0.8916,0.9718,0.7509,249.58
2026-03-26,IMPL_04,0.9379,0.969,0.9895,0.8993,112.55
2026-03-26,IMPL_05,0.9062,0.9237,0.975,0.8161,43.5
2026-03-26,DIFF_01,0.8323,0.9345,0.9683,0.7531,39.95
2026-03-26,DIFF_02,0.8303,0.9661,0.999,0.8014,159.42
2026-03-26,DIFF_03,0.8997,0.9643,0.9775,0.8481,107.96
2026-03-26,DIFF_04,0.8131,0.9445,0.9857,0.757,214.66
2026-03-26,DIFF_05,0.8836,0.9103,0.9896,0.796,148.44
2026-03-26,DIFF_06,0.8307,0.889,0.9699,0.7163,179.43
2026-03-26,DIFF_07,0.8842,0.8765,0.9732,0.7542,254.65
2026-03-26,DIFF_08,0.8447,0.9096,0.9651,0.7415,121.64
2026-03-26,METRO_01,0.8844,0.9699,0.9814,0.8418,212.26
2026-03-26,METRO_02,0.9571,0.9734,0.9878,0.9203,252.67
2026-03-26,METRO_03,0.8837,0.9209,0.9876,0.8037,233.3
2026-03-26,METRO_04,0.8604,0.8447,0.9849,0.7158,103.25
2026-03-26,WET_01,0.8234,0.8815,0.98,0.7113,79.05
2026-03-26,WET_02,0.8752,0.8635,0.9817,0.7419,63.01
2026-03-26,WET_03,0.9283,0.8749,0.9927,0.8062,66.84
2026-03-26,WET_04,0.802,0.99,0.9759,0.7748,76.99
2026-03-26,WET_05,0.8873,0.8443,0.9794,0.7337,170.36
2026-03-26,WET_06,0.8914,0.9166,0.9744,0.7961,171.15
2026-03-26,WET_07,0.8327,0.9652,0.9803,0.7879,179.86
2026-03-25,LITHO_01,0.957,0.8989,0.9757,0.8393,275.62
2026-03-25,LITHO_02,0.9208,0.8551,0.9679,0.7621,132.6
2026-03-25,LITHO_03,0.9349,0.8731,0.9618,0.7851,89.75
2026-03-25,LITHO_04,0.9734,0.8642,0.9818,0.8259,280.34
2026-03-25,LITHO_05,0.8835,0.8076,0.9773,0.6973,212.04
2026-03-25,LITHO_06,0.9024,0.9342,0.989,0.8337,173.26
2026-03-25,LITHO_07,0.8606,0.9485,0.9731,0.7943,61.96
2026-03-25,LITHO_08,0.8095,0.8681,0.9654,0.6784,194.28
2026-03-25,ETCH_01,0.9305,0.8594,0.9827,0.7858,223.32
2026-03-25,ETCH_02,0.8667,0.9159,0.9936,0.7887,249.61
2026-03-25,ETCH_03,0.8581,0.9445,0.9804,0.7946,164.76
2026-03-25,ETCH_04,0.8724,0.99,0.9656,0.834,230.31
2026-03-25,ETCH_05,0.9445,0.9463,0.9752,0.8716,45.34
2026-03-25,ETCH_06,0.9615,0.8461,0.9748,0.793,92.3
2026-03-25,ETCH_07,0.8196,0.9365,0.9689,0.7437,137.69
2026-03-25,ETCH_08,0.9017,0.9125,0.9752,0.8024,108.2
2026-03-25,ETCH_09,0.8994,0.9093,0.9691,0.7926,151.1
2026-03-25,ETCH_10,0.99,0.9005,0.9578,0.8539,190.08
2026-03-25,ETCH_11,0.8379,0.8693,0.9883,0.7199,140.77
2026-03-25,ETCH_12,0.8961,0.9359,0.9763,0.8188,43.01
2026-03-25,DEPO_01,0.866,0.9052,0.9792,0.7676,207.84
2026-03-25,DEPO_02,0.9218,0.9334,0.985,0.8475,176.99
2026-03-25,DEPO_03,0.905,0.9554,0.9829,0.8499,130.32
2026-03-25,DEPO_04,0.8979,0.9676,0.9733,0.8456,237.05
2026-03-25,DEPO_05,0.8372,0.8726,0.9818,0.7172,140.65
2026-03-25,DEPO_06,0.7873,0.9385,0.9789,0.7233,56.69
2026-03-25,DEPO_07,0.9367,0.8931,0.978,0.8182,112.4
2026-03-25,DEPO_08,0.9361,0.9753,0.9732,0.8885,67.4
2026-03-25,DEPO_09,0.8891,0.9318,0.9837,0.815,64.02
2026-03-25,DEPO_10,0.8669,0.9713,0.9611,0.8093,187.25
2026-03-25,CMP_01,0.8589,0.9379,0.9846,0.7932,144.3
2026-03-25,CMP_02,0.9476,0.9679,0.9771,0.8962,159.2
2026-03-25,CMP_03,0.945,0.8914,0.9893,0.8334,136.08
2026-03-25,CMP_04,0.9705,0.9686,0.9811,0.9223,279.5
2026-03-25,CMP_05,0.8634,0.8589,0.9831,0.729,227.94
2026-03-25,CMP_06,0.8242,0.8883,0.9681,0.7088,197.81
2026-03-25,IMPL_01,0.857,0.9189,0.9827,0.7739,82.27
2026-03-25,IMPL_02,0.85,0.9628,0.9779,0.8003,122.4
2026-03-25,IMPL_03,0.8406,0.9291,0.9996,0.7807,242.09
2026-03-25,IMPL_04,0.8968,0.9055,0.9647,0.7834,107.62
2026-03-25,IMPL_05,0.869,0.9294,0.9761,0.7883,41.71
2026-03-25,DIFF_01,0.7967,0.886,0.9945,0.702,38.24
2026-03-25,DIFF_02,0.9517,0.8845,0.9867,0.8306,182.73
2026-03-25,DIFF_03,0.8211,0.9762,0.9825,0.7875,98.53
2026-03-25,DIFF_04,0.9275,0.8514,0.9868,0.7792,244.86
2026-03-25,DIFF_05,0.8796,0.9541,0.9891,0.8301,147.77
2026-03-25,DIFF_06,0.8833,0.896,0.9878,0.7818,190.79
2026-03-25,DIFF_07,0.877,0.8851,0.9708,0.7536,252.58
2026-03-25,DIFF_08,0.8061,0.8996,0.991,0.7186,116.08
2026-03-25,METRO_01,0.8889,0.8988,0.988,0.7894,213.34
2026-03-25,METRO_02,0.8384,0.9238,0.9782,0.7576,221.34
2026-03-25,METRO_03,0.919,0.8569,0.9715,0.765,242.62
2026-03-25,METRO_04,0.7981,0.9096,0.9921,0.7202,95.77
2026-03-25,WET_01,0.8547,0.8996,0.9887,0.7602,82.05
2026-03-25,WET_02,0.9334,0.9165,0.9868,0.8442,67.2
2026-03-25,WET_03,0.8262,0.9751,1.0,0.8056,59.49
2026-03-25,WET_04,0.9061,0.8366,0.9744,0.7386,86.99
2026-03-25,WET_05,0.9106,0.9031,0.9927,0.8164,174.84
2026-03-25,WET_06,0.9094,0.8917,0.9803,0.7949,174.6
2026-03-25,WET_07,0.8353,0.9127,0.9745,0.7429,180.42
2026-03-24,LITHO_01,0.9387,0.99,0.9657,0.8974,270.35
2026-03-24,LITHO_02,0.7838,0.9102,0.9648,0.6883,112.87
2026-03-24,LITHO_03,0.8823,0.95,0.9949,0.8339,84.7
2026-03-24,LITHO_04,0.8901,0.9123,0.9602,0.7797,256.35
2026-03-24,LITHO_05,0.8813,0.9229,0.9864,0.8023,211.51
2026-03-24,LITHO_06,0.8446,0.9026,0.9652,0.7358,162.16
2026-03-24,LITHO_07,0.7654,0.8757,0.9643,0.6463,55.11
2026-03-24,LITHO_08,0.8968,0.8993,0.9746,0.786,215.23
2026-03-24,ETCH_01,0.8308,0.7907,0.9951,0.6537,199.39
2026-03-24,ETCH_02,0.83,0.9035,0.9655,0.724,239.04
2026-03-24,ETCH_03,0.9286,0.9257,0.9717,0.8353,178.29
2026-03-24,ETCH_04,0.8604,0.9871,0.9793,0.8317,227.15
2026-03-24,ETCH_05,0.8709,0.8823,0.9611,0.7385,41.8
2026-03-24,ETCH_06,0.872,0.933,0.991,0.8063,83.71
2026-03-24,ETCH_07,0.7676,0.875,0.9742,0.6543,128.96
2026-03-24,ETCH_08,0.8798,0.9142,0.9788,0.7873,105.58
2026-03-24,ETCH_09,0.9004,0.8839,0.9893,0.7873,151.27
2026-03-24,ETCH_10,0.9017,0.9072,0.996,0.8148,173.13
2026-03-24,ETCH_11,0.9578,0.9573,0.9498,0.8709,160.91
2026-03-24,ETCH_12,0.9589,0.9518,1.0,0.9127,46.03
2026-03-24,DEPO_01,0.9419,0.9831,0.9888,0.9156,226.06
2026-03-24,DEPO_02,0.9474,0.99,0.9822,0.9212,181.9
2026-03-24,DEPO_03,0.8014,0.9077,0.9839,0.7157,115.4
2026-03-24,DEPO_04,0.8837,0.8701,0.9637,0.741,233.3
2026-03-24,DEPO_05,0.8429,0.9523,0.9958,0.7993,141.61
2026-03-24,DEPO_06,0.9258,0.9623,0.9792,0.8724,66.66
2026-03-24,DEPO_07,0.7929,0.9018,0.9774,0.6989,95.15
2026-03-24,DEPO_08,0.8551,0.9222,0.9844,0.7763,61.57
2026-03-24,DEPO_09,0.9227,0.9089,0.961,0.8059,66.43
2026-03-24,DEPO_10,0.8559,0.9217,0.9922,0.7827,184.87
2026-03-24,CMP_01,0.8516,0.9405,0.9829,0.7872,143.07
2026-03-24,CMP_02,0.8822,0.9572,0.9734,0.822,148.21
2026-03-24,CMP_03,0.8512,0.9195,0.9736,0.762,122.57
2026-03-24,CMP_04,0.9054,0.8915,0.9823,0.7929,260.76
2026-03-24,CMP_05,0.875,0.9286,0.9754,0.7925,231.0
2026-03-24,CMP_06,0.863,0.9238,0.982,0.7829,207.12
2026-03-24,IMPL_01,0.8798,0.9882,0.9701,0.8434,84.46
2026-03-24,IMPL_02,0.8768,0.8571,0.9837,0.7393,126.26
2026-03-24,IMPL_03,0.8242,0.9089,0.9763,0.7314,237.37
2026-03-24,IMPL_04,0.894,0.8979,0.974,0.7819,107.28
2026-03-24,IMPL_05,0.9518,0.9314,0.9744,0.8638,45.69
2026-03-24,DIFF_01,0.8675,0.9858,0.9776,0.836,41.64
2026-03-24,DIFF_02,0.8455,0.8926,0.9745,0.7354,162.34
2026-03-24,DIFF_03,0.8503,0.8688,0.9688,0.7157,102.04
2026-03-24,DIFF_04,0.8385,0.9437,0.9762,0.7725,221.36
2026-03-24,DIFF_05,0.8696,0.9708,0.993,0.8383,146.09
2026-03-24,DIFF_06,0.8659,0.8948,0.9714,0.7526,187.03
2026-03-24,DIFF_07,0.9146,0.9118,0.9761,0.814,263.4
2026-03-24,DIFF_08,0.8393,0.8892,0.9832,0.7338,120.86
2026-03-24,METRO_01,0.8142,0.9598,0.9747,0.7617,195.41
2026-03-24,METRO_02,0.8725,0.8665,0.9799,0.7408,230.34
2026-03-24,METRO_03,0.8636,0.918,0.9947,0.7886,227.99
2026-03-24,METRO_04,0.8889,0.8882,0.9729,0.7681,106.67
2026-03-24,WET_01,0.9098,0.9719,0.9828,0.869,87.34
2026-03-24,WET_02,0.9144,0.9444,0.9942,0.8586,65.84
2026-03-24,WET_03,0.7825,0.9467,0.9898,0.7332,56.34
2026-03-24,WET_04,0.8131,0.8846,0.9715,0.6988,78.06
2026-03-24,WET_05,0.8436,0.9007,0.9824,0.7465,161.97
2026-03-24,WET_06,0.9233,0.9633,0.9716,0.8642,177.27
2026-03-24,WET_07,0.8378,0.9726,0.9865,0.8038,180.96
2026-03-23,LITHO_01,0.8841,0.9389,0.9797,0.8132,254.62
2026-03-23,LITHO_02,0.9062,0.9066,0.9827,0.8073,130.49
2026-03-23,LITHO_03,0.8045,0.8925,0.9732,0.6988,77.23
2026-03-23,LITHO_04,0.8613,0.8829,0.9747,0.7412,248.05
2026-03-23,LITHO_05,0.8043,0.9419,0.9792,0.7418,193.03
2026-03-23,LITHO_06,0.7947,0.8866,0.9834,0.6929,152.58
2026-03-23,LITHO_07,0.8528,0.8921,0.9793,0.745,61.4
2026-03-23,LITHO_08,0.8972,0.8625,0.9855,0.7626,215.33
2026-03-23,ETCH_01,0.84,0.9193,0.9796,0.7565,201.6
2026-03-23,ETCH_02,0.8536,0.8791,0.9771,0.7332,245.84
2026-03-23,ETCH_03,0.9613,0.8655,0.9969,0.8294,184.57
2026-03-23,ETCH_04,0.867,0.9214,0.9691,0.7742,228.89
2026-03-23,ETCH_05,0.8414,0.8999,0.9695,0.7341,40.39
2026-03-23,ETCH_06,0.8696,0.9037,0.9985,0.7847,83.48
2026-03-23,ETCH_07,0.8217,0.9241,0.9825,0.746,138.05
2026-03-23,ETCH_08,0.8265,0.9475,0.976,0.7643,99.18
2026-03-23,ETCH_09,0.7554,0.9464,0.9688,0.6926,126.91
2026-03-23,ETCH_10,0.8276,0.9475,0.9765,0.7657,158.9
2026-03-23,ETCH_11,0.9259,0.9684,0.9736,0.873,155.55
2026-03-23,ETCH_12,0.9197,0.8898,1.0,0.8183,44.15
2026-03-23,DEPO_01,0.8454,0.961,0.9884,0.803,202.9
2026-03-23,DEPO_02,0.8958,0.8932,0.9785,0.7829,171.99
2026-03-23,DEPO_03,0.7723,0.929,0.9835,0.7056,111.21
2026-03-23,DEPO_04,0.8867,0.8011,0.9673,0.6871,234.09
2026-03-23,DEPO_05,0.8426,0.9317,0.9829,0.7716,141.56
2026-03-23,DEPO_06,0.8715,0.9454,0.9697,0.799,62.75
2026-03-23,DEPO_07,0.9105,0.939,0.9838,0.8411,109.26
2026-03-23,DEPO_08,0.8709,0.99,0.9849,0.8492,62.7
2026-03-23,DEPO_09,0.8316,0.9299,0.9875,0.7636,59.88
2026-03-23,DEPO_10,0.8506,0.9636,0.9838,0.8064,183.73
2026-03-23,CMP_01,0.7629,0.932,0.9759,0.6939,128.17
2026-03-23,CMP_02,0.9069,0.9578,0.982,0.853,152.36
2026-03-23,CMP_03,0.9633,0.9129,0.9862,0.8673,138.72
2026-03-23,CMP_04,0.9202,0.9161,0.9878,0.8327,265.02
2026-03-23,CMP_05,0.8503,0.9031,0.9669,0.7425,224.48
2026-03-23,CMP_06,0.8921,0.933,0.9918,0.8255,214.1
2026-03-23,IMPL_01,0.9196,0.9086,0.9682,0.809,88.28
2026-03-23,IMPL_02,0.9016,0.9644,0.9876,0.8587,129.83
2026-03-23,IMPL_03,0.9342,0.9115,0.9753,0.8305,269.05
2026-03-23,IMPL_04,0.8432,0.9178,0.9792,0.7578,101.18
2026-03-23,IMPL_05,0.8903,0.9148,0.9787,0.7971,42.73
2026-03-23,DIFF_01,0.8412,0.9577,0.9808,0.7901,40.38
2026-03-23,DIFF_02,0.8713,0.8901,0.9667,0.7497,167.29
2026-03-23,DIFF_03,0.9454,0.9422,0.9638,0.8585,113.45
2026-03-23,DIFF_04,0.9182,0.9569,0.9812,0.8621,242.4
2026-03-23,DIFF_05,0.9599,0.9287,0.9658,0.861,161.26
2026-03-23,DIFF_06,0.8983,0.9298,0.974,0.8135,194.03
2026-03-23,DIFF_07,0.9087,0.8533,0.9899,0.7676,261.71
2026-03-23,DIFF_08,0.8361,0.8806,0.9789,0.7207,120.4
2026-03-23,METRO_01,0.9016,0.9266,0.9726,0.8125,216.38
2026-03-23,METRO_02,0.8547,0.8747,0.9778,0.731,225.64
2026-03-23,METRO_03,0.9338,0.9198,0.9886,0.8491,246.52
2026-03-23,METRO_04,0.9528,0.8965,0.9781,0.8355,114.34
2026-03-23,WET_01,0.9886,0.9778,0.9633,0.9312,94.91
2026-03-23,WET_02,0.8994,0.92,0.9883,0.8178,64.76
2026-03-23,WET_03,0.8428,0.8864,0.9732,0.727,60.68
2026-03-23,WET_04,0.8514,0.9526,0.9682,0.7853,81.73
2026-03-23,WET_05,0.8489,0.8484,0.9901,0.7131,162.99
2026-03-23,WET_06,0.9436,0.9069,0.977,0.8361,181.17
2026-03-23,WET_07,0.9027,0.979,0.9841,0.8697,194.98
2026-03-22,LITHO_01,0.8451,0.8552,0.9688,0.7002,243.39
2026-03-22,LITHO_02,0.8837,0.8938,0.9819,0.7756,127.25
2026-03-22,LITHO_03,0.8524,0.8777,0.9682,0.7244,81.83
2026-03-22,LITHO_04,0.9581,0.9556,0.9973,0.9131,275.93
2026-03-22,LITHO_05,0.907,0.9028,0.9932,0.8133,217.68
2026-03-22,LITHO_06,0.8783,0.9288,0.9796,0.7991,168.63
2026-03-22,LITHO_07,0.7327,0.9842,0.9849,0.7102,52.75
2026-03-22,LITHO_08,0.8965,0.9175,0.9816,0.8074,215.16
2026-03-22,ETCH_01,0.8501,0.9447,0.9669,0.7765,204.02
2026-03-22,ETCH_02,0.8893,0.9425,0.978,0.8197,256.12
2026-03-22,ETCH_03,0.8985,0.8803,0.9703,0.7675,172.51
2026-03-22,ETCH_04,0.8918,0.9471,0.9613,0.8119,235.44
2026-03-22,ETCH_05,0.9061,0.8983,0.9781,0.7961,43.49
2026-03-22,ETCH_06,0.813,0.8859,0.9897,0.7128,78.05
2026-03-22,ETCH_07,0.8816,0.9047,0.9788,0.7807,148.11
2026-03-22,ETCH_08,0.9045,0.9376,0.9792,0.8304,108.54
2026-03-22,ETCH_09,0.9346,0.9588,0.9841,0.8818,157.01
2026-03-22,ETCH_10,0.8827,0.9463,0.9831,0.8212,169.48
2026-03-22,ETCH_11,0.933,0.956,0.9698,0.865,156.74
2026-03-22,ETCH_12,0.8257,0.892,0.9898,0.729,39.63
2026-03-22,DEPO_01,0.8012,0.9358,0.9836,0.7375,192.29
2026-03-22,DEPO_02,0.9381,0.9272,0.9666,0.8408,180.12
2026-03-22,DEPO_03,0.832,0.8727,0.9746,0.7076,119.81
2026-03-22,DEPO_04,0.8709,0.8734,0.9947,0.7566,229.92
2026-03-22,DEPO_05,0.8137,0.9738,0.9919,0.786,136.7
2026-03-22,DEPO_06,0.9249,0.8922,0.9834,0.8115,66.59
2026-03-22,DEPO_07,0.8161,0.9564,0.9793,0.7644,97.93
2026-03-22,DEPO_08,0.8595,0.8711,0.9552,0.7152,61.88
2026-03-22,DEPO_09,0.8281,0.9645,0.976,0.7795,59.62
2026-03-22,DEPO_10,0.8715,0.9462,0.9981,0.823,188.24
2026-03-22,CMP_01,0.9463,0.8811,0.9606,0.8009,158.98
2026-03-22,CMP_02,0.99,0.99,0.9819,0.9624,166.32
2026-03-22,CMP_03,0.8165,0.9585,0.9789,0.7661,117.58
2026-03-22,CMP_04,0.8744,0.9558,0.9833,0.8218,251.83
2026-03-22,CMP_05,0.8207,0.907,0.9866,0.7344,216.66
2026-03-22,CMP_06,0.9055,0.9305,0.9893,0.8336,217.32
2026-03-22,IMPL_01,0.8619,0.9271,0.9462,0.7561,82.74
2026-03-22,IMPL_02,0.8575,0.9506,0.9761,0.7957,123.48
2026-03-22,IMPL_03,0.8567,0.8783,0.99,0.7449,246.73
2026-03-22,IMPL_04,0.9074,0.953,0.9627,0.8325,108.89
2026-03-22,IMPL_05,0.872,0.9088,0.9772,0.7744,41.86
2026-03-22,DIFF_01,0.8492,0.9062,0.9885,0.7607,40.76
2026-03-22,DIFF_02,0.7844,0.99,0.9848,0.7648,150.6
2026-03-22,DIFF_03,0.8779,0.9563,0.9655,0.8106,105.35
2026-03-22,DIFF_04,0.8468,0.9152,0.9937,0.7701,223.56
2026-03-22,DIFF_05,0.8777,0.938,0.9741,0.802,147.45
2026-03-22,DIFF_06,0.9043,0.9871,0.99,0.8837,195.33
2026-03-22,DIFF_07,0.8759,0.947,0.9858,0.8177,252.26
2026-03-22,DIFF_08,0.9053,0.9645,0.991,0.8653,130.36
